empresaCNPJ;codigoConta;saldoDia;dataBase
CNPJ40___;3044610006;33330,31;05/02/2026
CNPJ40___;3044615001;6492,78;05/02/2026
CNPJ40___;3044620003;16549,14;05/02/2026
CNPJ40___;3044700002;20547,62;05/02/2026
CNPJ40___;3044710009;12991,95;05/02/2026
CNPJ40___;3044720006;15870,16;05/02/2026
CNPJ40___;3046020003;33591,74;05/02/2026
CNPJ41___;1844500002;1623611,19;05/02/2026
CNPJ41___;1844510009;786522,29;05/02/2026
CNPJ41___;1844515004;784849,17;05/02/2026
CNPJ41___;1844520006;3236610,38;05/02/2026
CNPJ41___;1989045006;1502493,96;05/02/2026
CNPJ41___;3044500006;1455091,23;05/02/2026
CNPJ41___;3044600009;2802495,22;05/02/2026
CNPJ41___;3044610006;4743674,58;05/02/2026
CNPJ41___;3044615001;4379989,81;05/02/2026
CNPJ41___;3044620003;2656114,77;05/02/2026
CNPJ41___;3044700002;3392849,25;05/02/2026
CNPJ41___;3044710009;1074601,3;05/02/2026
CNPJ41___;3044720006;2794629,54;05/02/2026
CNPJ41___;3046020003;3326599,86;05/02/2026
CNPJ42___;1844500002;30577,71;05/02/2026
CNPJ42___;1844510009;22571,57;05/02/2026
CNPJ42___;1844515004;5325,81;05/02/2026
CNPJ42___;1844520006;42942,64;05/02/2026
CNPJ42___;1989045006;40469,36;05/02/2026
CNPJ42___;3044500006;2270,36;05/02/2026
CNPJ42___;3044600009;5046,62;05/02/2026
CNPJ42___;3044610006;30142,58;05/02/2026
CNPJ42___;3044615001;35259,06;05/02/2026
CNPJ42___;3044620003;8330,41;05/02/2026
CNPJ42___;3044700002;11879,63;05/02/2026
CNPJ42___;3044710009;27535,62;05/02/2026
CNPJ42___;3044720006;4425,92;05/02/2026
CNPJ42___;3046020003;41735,48;05/02/2026
CNPJ43___;1844500002;297397,66;05/02/2026
CNPJ43___;1844510009;253904,14;05/02/2026
CNPJ43___;1844515004;239651,95;05/02/2026
CNPJ43___;1844520006;480358,27;05/02/2026
CNPJ43___;1989045006;457579,99;05/02/2026
CNPJ43___;3044500006;316071,07;05/02/2026
CNPJ43___;3044600009;270871,75;05/02/2026
CNPJ43___;3044610006;436625,54;05/02/2026
CNPJ43___;3044615001;113821,65;05/02/2026
CNPJ43___;3044620003;459795,47;05/02/2026
CNPJ43___;3044700002;329789,21;05/02/2026
CNPJ43___;3044710009;499756,45;05/02/2026
CNPJ43___;3044720006;392881,99;05/02/2026
CNPJ43___;3046020003;163344,69;05/02/2026
CNPJ44___;1844500002;3331895,85;05/02/2026
CNPJ44___;1844510009;592070,8;05/02/2026
CNPJ44___;1844515004;1592746,46;05/02/2026
CNPJ44___;1844520006;4565462,87;05/02/2026
CNPJ44___;1989045006;614439,29;05/02/2026
CNPJ44___;3044500006;1620451,86;05/02/2026
CNPJ44___;3044600009;2892485,11;05/02/2026
CNPJ44___;3044610006;1575940,91;05/02/2026
CNPJ44___;3044615001;2547713,7;05/02/2026
CNPJ44___;3044620003;1045510,45;05/02/2026
CNPJ44___;3044700002;4636447,85;05/02/2026
CNPJ44___;3044710009;2134995,04;05/02/2026
CNPJ44___;3044720006;987786,66;05/02/2026
CNPJ44___;3046020003;4435701,39;05/02/2026
CNPJ45___;1844500002;211227,09;05/02/2026
CNPJ45___;1844510009;377748,05;05/02/2026
CNPJ45___;1844515004;318194,16;05/02/2026
CNPJ45___;1844520006;187424,27;05/02/2026
CNPJ45___;1989045006;330073,22;05/02/2026
CNPJ45___;3044500006;132671,42;05/02/2026
CNPJ45___;3044600009;76971,44;05/02/2026
CNPJ45___;3044610006;398443,53;05/02/2026
CNPJ45___;3044615001;424558,58;05/02/2026
CNPJ45___;3044620003;451920,55;05/02/2026
CNPJ45___;3044700002;130426,12;05/02/2026
CNPJ45___;3044710009;155075,82;05/02/2026
CNPJ45___;3044720006;103404,16;05/02/2026
CNPJ45___;3046020003;462426,75;05/02/2026
CNPJ46___;1844500002;901178,56;05/02/2026
CNPJ46___;1844510009;1026456,94;05/02/2026
CNPJ46___;1844515004;1594908,62;05/02/2026
CNPJ46___;1844520006;2825155,16;05/02/2026
CNPJ46___;1989045006;2088415,09;05/02/2026
CNPJ46___;3044500006;4398800,01;05/02/2026
CNPJ46___;3044600009;4838941,72;05/02/2026
CNPJ46___;3044610006;3486290,56;05/02/2026
CNPJ46___;3044615001;2446816,93;05/02/2026
CNPJ46___;3044620003;3395549,14;05/02/2026
CNPJ46___;3044700002;606952,2;05/02/2026
CNPJ46___;3044710009;1653442,88;05/02/2026
CNPJ46___;3044720006;3375674,32;05/02/2026
CNPJ46___;3046020003;2377027,87;05/02/2026
CNPJ47___;1844500002;21752,16;05/02/2026
CNPJ47___;1844510009;35286,44;05/02/2026
CNPJ47___;1844515004;3186,63;05/02/2026
CNPJ47___;1844520006;20825,8;05/02/2026
CNPJ47___;1989045006;11789,26;05/02/2026
CNPJ47___;3044500006;49707,1;05/02/2026
CNPJ47___;3044600009;47396,07;05/02/2026
CNPJ47___;3044610006;22782,23;05/02/2026
CNPJ47___;3044615001;47810,19;05/02/2026
CNPJ47___;3044620003;31365,16;05/02/2026
CNPJ47___;3044700002;7267,12;05/02/2026
CNPJ47___;3044710009;30578,24;05/02/2026
CNPJ47___;3044720006;43949,09;05/02/2026
CNPJ47___;3046020003;11822,73;05/02/2026
CNPJ48___;1844500002;334742,88;05/02/2026
CNPJ48___;1844510009;431201,3;05/02/2026
CNPJ48___;1844515004;346413,37;05/02/2026
CNPJ48___;1844520006;366297,8;05/02/2026
CNPJ48___;1989045006;289546,71;05/02/2026
CNPJ48___;3044500006;493585,31;05/02/2026
CNPJ48___;3044600009;490112,59;05/02/2026
CNPJ48___;3044610006;344350,88;05/02/2026
CNPJ48___;3044615001;68183,12;05/02/2026
CNPJ48___;3044620003;331288,62;05/02/2026
CNPJ48___;3044700002;245873,62;05/02/2026
CNPJ48___;3044710009;293021,11;05/02/2026
CNPJ48___;3044720006;405785,36;05/02/2026
CNPJ48___;3046020003;424425,19;05/02/2026
CNPJ49___;1844500002;158292,21;05/02/2026
CNPJ49___;1844510009;196398,67;05/02/2026
CNPJ49___;1844515004;304471,07;05/02/2026
CNPJ49___;1844520006;260979,57;05/02/2026
CNPJ49___;1989045006;221755,42;05/02/2026
CNPJ49___;3044500006;137166,5;05/02/2026
CNPJ49___;3044600009;333368,77;05/02/2026
CNPJ49___;3044610006;496119,57;05/02/2026
CNPJ49___;3044615001;426544,13;05/02/2026
CNPJ49___;3044620003;417784,67;05/02/2026
CNPJ49___;3044700002;152337,26;05/02/2026
CNPJ49___;3044710009;52683,19;05/02/2026
CNPJ49___;3044720006;397164,55;05/02/2026
CNPJ49___;3046020003;347447,81;05/02/2026
CNPJ50___;1844500002;28849,01;05/02/2026
CNPJ50___;1844510009;31490,84;05/02/2026
CNPJ50___;1844515004;13757,05;05/02/2026
CNPJ50___;1844520006;22665,48;05/02/2026
CNPJ50___;1989045006;36159,88;05/02/2026
CNPJ50___;3044500006;11549,3;05/02/2026
CNPJ50___;3044600009;10450,91;05/02/2026
CNPJ50___;3044610006;34033,61;05/02/2026
CNPJ50___;3044615001;49659,87;05/02/2026
CNPJ50___;3044620003;27168,35;05/02/2026
CNPJ50___;3044700002;30453,24;05/02/2026
CNPJ50___;3044710009;19227,41;05/02/2026
CNPJ50___;3044720006;19641,6;05/02/2026
CNPJ50___;3046020003;41005,71;05/02/2026
