empresaCNPJ;codigoConta;saldoDia;dataBase
CNPJ40___;3044615001;294875,06;07/02/2026
CNPJ40___;3044620003;484675,33;07/02/2026
CNPJ40___;3044700002;289735,42;07/02/2026
CNPJ40___;3044710009;307582,68;07/02/2026
CNPJ40___;3044720006;164913,83;07/02/2026
CNPJ40___;3046020003;84612,68;07/02/2026
CNPJ41___;1844500002;77451,62;07/02/2026
CNPJ41___;1844510009;345245,31;07/02/2026
CNPJ41___;1844515004;479703,68;07/02/2026
CNPJ41___;1844520006;393609,16;07/02/2026
CNPJ41___;1989045006;252972,56;07/02/2026
CNPJ41___;3044500006;308318,45;07/02/2026
CNPJ41___;3044600009;77780,33;07/02/2026
CNPJ41___;3044610006;458478,53;07/02/2026
CNPJ41___;3044615001;359965,64;07/02/2026
CNPJ41___;3044620003;95551,14;07/02/2026
CNPJ41___;3044700002;408594,23;07/02/2026
CNPJ41___;3044710009;486346,83;07/02/2026
CNPJ41___;3044720006;158429,04;07/02/2026
CNPJ41___;3046020003;154326,34;07/02/2026
CNPJ42___;1844500002;363180,99;07/02/2026
CNPJ42___;1844510009;352660,95;07/02/2026
CNPJ42___;1844515004;380712,55;07/02/2026
CNPJ42___;1844520006;391836,85;07/02/2026
CNPJ42___;1989045006;233926,81;07/02/2026
CNPJ42___;3044500006;328072,36;07/02/2026
CNPJ42___;3044600009;158269,49;07/02/2026
CNPJ42___;3044610006;172096,3;07/02/2026
CNPJ42___;3044615001;487901,77;07/02/2026
CNPJ42___;3044620003;409018,84;07/02/2026
CNPJ42___;3044700002;184033,74;07/02/2026
CNPJ42___;3044710009;388881,0;07/02/2026
CNPJ42___;3044720006;287261,45;07/02/2026
CNPJ42___;3046020003;408867,25;07/02/2026
CNPJ43___;1844500002;224897,04;07/02/2026
CNPJ43___;1844510009;129049,19;07/02/2026
CNPJ43___;1844515004;443552,8;07/02/2026
CNPJ43___;1844520006;305309,52;07/02/2026
CNPJ43___;1989045006;409027,92;07/02/2026
CNPJ43___;3044500006;492261,67;07/02/2026
CNPJ43___;3044600009;295712,1;07/02/2026
CNPJ43___;3044610006;235357,73;07/02/2026
CNPJ43___;3044615001;198931,31;07/02/2026
CNPJ43___;3044620003;352395,45;07/02/2026
CNPJ43___;3044700002;241491,13;07/02/2026
CNPJ43___;3044710009;181891,4;07/02/2026
CNPJ43___;3044720006;85423,54;07/02/2026
CNPJ43___;3046020003;195283,77;07/02/2026
CNPJ44___;1844500002;175813,01;07/02/2026
CNPJ44___;1844510009;140059,21;07/02/2026
CNPJ44___;1844515004;437895,82;07/02/2026
CNPJ44___;1844520006;484102,25;07/02/2026
CNPJ44___;1989045006;418090,91;07/02/2026
CNPJ44___;3044500006;337931,43;07/02/2026
CNPJ44___;3044600009;219591,06;07/02/2026
CNPJ44___;3044610006;73635,3;07/02/2026
CNPJ44___;3044615001;93267,07;07/02/2026
CNPJ44___;3044620003;309861,66;07/02/2026
CNPJ44___;3044700002;420378,65;07/02/2026
CNPJ44___;3044710009;289225,77;07/02/2026
CNPJ44___;3044720006;168568,78;07/02/2026
CNPJ44___;3046020003;352137,96;07/02/2026
CNPJ45___;1844500002;1455044,76;07/02/2026
CNPJ45___;1844510009;3600186,49;07/02/2026
CNPJ45___;1844515004;3793049,27;07/02/2026
CNPJ45___;1844520006;2203735,17;07/02/2026
CNPJ45___;1989045006;1171576,58;07/02/2026
CNPJ45___;3044500006;3047558,78;07/02/2026
CNPJ45___;3044600009;3929909,71;07/02/2026
CNPJ45___;3044610006;2908884,71;07/02/2026
CNPJ45___;3044615001;1824627,4;07/02/2026
CNPJ45___;3044620003;4201725,18;07/02/2026
CNPJ45___;3044700002;3737434,54;07/02/2026
CNPJ45___;3044710009;1020154,92;07/02/2026
CNPJ45___;3044720006;3406657,09;07/02/2026
CNPJ45___;3046020003;937996,39;07/02/2026
CNPJ46___;1844500002;416174,77;07/02/2026
CNPJ46___;1844510009;457482,51;07/02/2026
CNPJ46___;1844515004;301407,57;07/02/2026
CNPJ46___;1844520006;383769,29;07/02/2026
CNPJ46___;1989045006;466856,05;07/02/2026
CNPJ46___;3044500006;293348,11;07/02/2026
CNPJ46___;3044600009;474808,46;07/02/2026
CNPJ46___;3044610006;53331,06;07/02/2026
CNPJ46___;3044615001;114819,68;07/02/2026
CNPJ46___;3044620003;426450,05;07/02/2026
CNPJ46___;3044700002;234992,84;07/02/2026
CNPJ46___;3044710009;61397,86;07/02/2026
CNPJ46___;3044720006;311247,92;07/02/2026
CNPJ46___;3046020003;78033,41;07/02/2026
CNPJ47___;1844500002;18436,23;07/02/2026
CNPJ47___;1844510009;48242,9;07/02/2026
CNPJ47___;1844515004;32702,69;07/02/2026
CNPJ47___;1844520006;28645,78;07/02/2026
CNPJ47___;1989045006;33236,13;07/02/2026
CNPJ47___;3044500006;26650,31;07/02/2026
CNPJ47___;3044600009;17411,85;07/02/2026
CNPJ47___;3044610006;33665,12;07/02/2026
CNPJ47___;3044615001;31494,88;07/02/2026
CNPJ47___;3044620003;6038,89;07/02/2026
CNPJ47___;3044700002;8182,38;07/02/2026
CNPJ47___;3044710009;33987,72;07/02/2026
CNPJ47___;3044720006;31632,33;07/02/2026
CNPJ47___;3046020003;3783,51;07/02/2026
CNPJ48___;1844500002;197941,36;07/02/2026
CNPJ48___;1844510009;182642,21;07/02/2026
CNPJ48___;1844515004;475680,38;07/02/2026
CNPJ48___;1844520006;305842,05;07/02/2026
CNPJ48___;1989045006;489465,87;07/02/2026
CNPJ48___;3044500006;332448,91;07/02/2026
CNPJ48___;3044600009;499448,98;07/02/2026
CNPJ48___;3044610006;55108,1;07/02/2026
CNPJ48___;3044615001;181242,31;07/02/2026
CNPJ48___;3044620003;121102,72;07/02/2026
CNPJ48___;3044700002;434249,63;07/02/2026
CNPJ48___;3044710009;171592,1;07/02/2026
CNPJ48___;3044720006;457516,48;07/02/2026
CNPJ48___;3046020003;489917,37;07/02/2026
CNPJ49___;1844500002;68990,23;07/02/2026
CNPJ49___;1844510009;304720,48;07/02/2026
CNPJ49___;1844515004;387476,85;07/02/2026
CNPJ49___;1844520006;364873,86;07/02/2026
CNPJ49___;1989045006;474638,15;07/02/2026
CNPJ49___;3044500006;414810,06;07/02/2026
CNPJ49___;3044600009;283715,08;07/02/2026
CNPJ49___;3044610006;303646,14;07/02/2026
CNPJ49___;3044615001;456872,38;07/02/2026
CNPJ49___;3044620003;165064,03;07/02/2026
CNPJ49___;3044700002;345030,04;07/02/2026
CNPJ49___;3044710009;284462,28;07/02/2026
CNPJ49___;3044720006;210715,03;07/02/2026
CNPJ49___;3046020003;376969,78;07/02/2026
CNPJ50___;1844500002;193508,27;07/02/2026
CNPJ50___;1844510009;392197,9;07/02/2026
CNPJ50___;1844515004;64952,42;07/02/2026
CNPJ50___;1844520006;116138,5;07/02/2026
CNPJ50___;1989045006;95638,24;07/02/2026
CNPJ50___;3044500006;108874,71;07/02/2026
CNPJ50___;3044600009;423014,74;07/02/2026
CNPJ50___;3044610006;450324,26;07/02/2026
CNPJ50___;3044615001;399625,04;07/02/2026
CNPJ50___;3044620003;183955,82;07/02/2026
CNPJ50___;3044700002;399263,63;07/02/2026
CNPJ50___;3044710009;289330,15;07/02/2026
CNPJ50___;3044720006;175259,58;07/02/2026
CNPJ50___;3046020003;454139,64;07/02/2026
