empresaCNPJ;codigoConta;saldoDia;dataBase
CNPJ40___;3044620003;16067,16;04/02/2026
CNPJ40___;3044700002;46048,18;04/02/2026
CNPJ40___;3044710009;1475,55;04/02/2026
CNPJ40___;3044720006;17443,64;04/02/2026
CNPJ40___;3046020003;44373,38;04/02/2026
CNPJ41___;1844500002;3647236,29;04/02/2026
CNPJ41___;1844510009;4155029,9;04/02/2026
CNPJ41___;1844515004;2244333,11;04/02/2026
CNPJ41___;1844520006;697375,36;04/02/2026
CNPJ41___;1989045006;3458216,64;04/02/2026
CNPJ41___;3044500006;1812634,11;04/02/2026
CNPJ41___;3044600009;4082023,45;04/02/2026
CNPJ41___;3044610006;4659820,76;04/02/2026
CNPJ41___;3044615001;4787317,1;04/02/2026
CNPJ41___;3044620003;1948669,54;04/02/2026
CNPJ41___;3044700002;1366562,29;04/02/2026
CNPJ41___;3044710009;2073438,7;04/02/2026
CNPJ41___;3044720006;615642,34;04/02/2026
CNPJ41___;3046020003;1535101,22;04/02/2026
CNPJ42___;1844500002;101064,74;04/02/2026
CNPJ42___;1844510009;338607,72;04/02/2026
CNPJ42___;1844515004;220650,24;04/02/2026
CNPJ42___;1844520006;96966,52;04/02/2026
CNPJ42___;1989045006;415276,95;04/02/2026
CNPJ42___;3044500006;273060,35;04/02/2026
CNPJ42___;3044600009;191485,93;04/02/2026
CNPJ42___;3044610006;228164,58;04/02/2026
CNPJ42___;3044615001;230978,19;04/02/2026
CNPJ42___;3044620003;158713,96;04/02/2026
CNPJ42___;3044700002;71743,36;04/02/2026
CNPJ42___;3044710009;368759,92;04/02/2026
CNPJ42___;3044720006;195125,18;04/02/2026
CNPJ42___;3046020003;414916,02;04/02/2026
CNPJ43___;1844500002;295705,96;04/02/2026
CNPJ43___;1844510009;272133,73;04/02/2026
CNPJ43___;1844515004;367444,67;04/02/2026
CNPJ43___;1844520006;230543,41;04/02/2026
CNPJ43___;1989045006;301800,49;04/02/2026
CNPJ43___;3044500006;412765,64;04/02/2026
CNPJ43___;3044600009;400110,16;04/02/2026
CNPJ43___;3044610006;492876,19;04/02/2026
CNPJ43___;3044615001;338011,06;04/02/2026
CNPJ43___;3044620003;424468,25;04/02/2026
CNPJ43___;3044700002;165384,11;04/02/2026
CNPJ43___;3044710009;284354,73;04/02/2026
CNPJ43___;3044720006;471900,72;04/02/2026
CNPJ43___;3046020003;352406,26;04/02/2026
CNPJ44___;1844500002;3423,59;04/02/2026
CNPJ44___;1844510009;35004,8;04/02/2026
CNPJ44___;1844515004;5139,74;04/02/2026
CNPJ44___;1844520006;25966,55;04/02/2026
CNPJ44___;1989045006;29426,01;04/02/2026
CNPJ44___;3044500006;15229,5;04/02/2026
CNPJ44___;3044600009;6207,26;04/02/2026
CNPJ44___;3044610006;5045,93;04/02/2026
CNPJ44___;3044615001;49290,27;04/02/2026
CNPJ44___;3044620003;42536,21;04/02/2026
CNPJ44___;3044700002;33449,42;04/02/2026
CNPJ44___;3044710009;6155,82;04/02/2026
CNPJ44___;3044720006;9384,52;04/02/2026
CNPJ44___;3046020003;9188,84;04/02/2026
CNPJ45___;1844500002;254448,65;04/02/2026
CNPJ45___;1844510009;76992,82;04/02/2026
CNPJ45___;1844515004;483572,44;04/02/2026
CNPJ45___;1844520006;226025,28;04/02/2026
CNPJ45___;1989045006;222030,53;04/02/2026
CNPJ45___;3044500006;456684,87;04/02/2026
CNPJ45___;3044600009;76605,49;04/02/2026
CNPJ45___;3044610006;314670,14;04/02/2026
CNPJ45___;3044615001;414532,61;04/02/2026
CNPJ45___;3044620003;460324,8;04/02/2026
CNPJ45___;3044700002;453163,17;04/02/2026
CNPJ45___;3044710009;350511,55;04/02/2026
CNPJ45___;3044720006;488517,38;04/02/2026
CNPJ45___;3046020003;147339,61;04/02/2026
CNPJ46___;1844500002;43271,8;04/02/2026
CNPJ46___;1844510009;12739,01;04/02/2026
CNPJ46___;1844515004;26986,87;04/02/2026
CNPJ46___;1844520006;5997,63;04/02/2026
CNPJ46___;1989045006;48461,2;04/02/2026
CNPJ46___;3044500006;42730,8;04/02/2026
CNPJ46___;3044600009;22991,13;04/02/2026
CNPJ46___;3044610006;14434,13;04/02/2026
CNPJ46___;3044615001;24023,49;04/02/2026
CNPJ46___;3044620003;36055,36;04/02/2026
CNPJ46___;3044700002;14946,51;04/02/2026
CNPJ46___;3044710009;4676,51;04/02/2026
CNPJ46___;3044720006;46533,34;04/02/2026
CNPJ46___;3046020003;32729,51;04/02/2026
CNPJ47___;1844500002;56784,82;04/02/2026
CNPJ47___;1844510009;328140,79;04/02/2026
CNPJ47___;1844515004;366879,56;04/02/2026
CNPJ47___;1844520006;83036,85;04/02/2026
CNPJ47___;1989045006;72398,42;04/02/2026
CNPJ47___;3044500006;135445,91;04/02/2026
CNPJ47___;3044600009;237379,85;04/02/2026
CNPJ47___;3044610006;118691,76;04/02/2026
CNPJ47___;3044615001;135592,99;04/02/2026
CNPJ47___;3044620003;289523,76;04/02/2026
CNPJ47___;3044700002;376182,8;04/02/2026
CNPJ47___;3044710009;239041,36;04/02/2026
CNPJ47___;3044720006;453365,59;04/02/2026
CNPJ47___;3046020003;281595,7;04/02/2026
CNPJ48___;1844500002;293659,66;04/02/2026
CNPJ48___;1844510009;358780,8;04/02/2026
CNPJ48___;1844515004;415258,14;04/02/2026
CNPJ48___;1844520006;298856,55;04/02/2026
CNPJ48___;1989045006;244339,1;04/02/2026
CNPJ48___;3044500006;174325,59;04/02/2026
CNPJ48___;3044600009;201449,25;04/02/2026
CNPJ48___;3044610006;308228,84;04/02/2026
CNPJ48___;3044615001;318184,27;04/02/2026
CNPJ48___;3044620003;309266,48;04/02/2026
CNPJ48___;3044700002;257211,83;04/02/2026
CNPJ48___;3044710009;238415,55;04/02/2026
CNPJ48___;3044720006;454483,69;04/02/2026
CNPJ48___;3046020003;168615,28;04/02/2026
CNPJ49___;1844500002;40013,65;04/02/2026
CNPJ49___;1844510009;7670,34;04/02/2026
CNPJ49___;1844515004;10485,4;04/02/2026
CNPJ49___;1844520006;48223,83;04/02/2026
CNPJ49___;1989045006;1388,54;04/02/2026
CNPJ49___;3044500006;30271,13;04/02/2026
CNPJ49___;3044600009;30810,42;04/02/2026
CNPJ49___;3044610006;44749,63;04/02/2026
CNPJ49___;3044615001;7351,35;04/02/2026
CNPJ49___;3044620003;35597,49;04/02/2026
CNPJ49___;3044700002;21902,29;04/02/2026
CNPJ49___;3044710009;13814,45;04/02/2026
CNPJ49___;3044720006;41871,49;04/02/2026
CNPJ49___;3046020003;17566,77;04/02/2026
CNPJ50___;1844500002;464922,48;04/02/2026
CNPJ50___;1844510009;407153,7;04/02/2026
CNPJ50___;1844515004;381339,99;04/02/2026
CNPJ50___;1844520006;70012,15;04/02/2026
CNPJ50___;1989045006;288494,83;04/02/2026
CNPJ50___;3044500006;458401,83;04/02/2026
CNPJ50___;3044600009;401933,93;04/02/2026
CNPJ50___;3044610006;168155,36;04/02/2026
CNPJ50___;3044615001;166495,74;04/02/2026
CNPJ50___;3044620003;485192,76;04/02/2026
CNPJ50___;3044700002;473159,14;04/02/2026
CNPJ50___;3044710009;499706,11;04/02/2026
CNPJ50___;3044720006;154925,65;04/02/2026
CNPJ50___;3046020003;417901,33;04/02/2026
