empresaCNPJ;clienteId;tipoCliente;ticker;tickerID;DLT;DLTID;quantidade;valor;psavCustodiante;psavCustodiantePais;dataBase
CNPJ1___;CLIENTE174;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,24174384;221942,08;Z1234567;BR;06/02/2026
CNPJ23___;CLIENTE125;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,96536313;282630,2;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE27;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,07120163;203108,95;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE157;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,0444457;433864,36;Z1234567;BR;06/02/2026
CNPJ4___;CLIENTE135;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,92682949;59267,99;Z1234567;BR;06/02/2026
CNPJ25___;CLIENTE123;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,07200178;238937,65;Z1234567;BR;06/02/2026
CNPJ34___;CLIENTE145;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,11808422;362445,81;Z1234567;BR;06/02/2026
CNPJ34___;CLIENTE160;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,06919796;334669,19;Z1234567;BR;06/02/2026
CNPJ2___;CLIENTE1;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,6832087;222346,78;Z1234567;BR;06/02/2026
CNPJ11___;CLIENTE118;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,31099802;424810,9;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE152;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,90331309;281799,77;Z1234567;BR;06/02/2026
CNPJ15___;CLIENTE21;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,98381438;245877,38;Z1234567;BR;06/02/2026
CNPJ29___;CLIENTE63;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,89882305;184862,36;Z1234567;BR;06/02/2026
CNPJ28___;CLIENTE16;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,14122713;236130,55;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE147;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,08306377;159966,06;Z1234567;BR;06/02/2026
CNPJ14___;CLIENTE179;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,01321755;13933,62;Z1234567;BR;06/02/2026
CNPJ16___;CLIENTE131;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,96742702;241891,11;Z1234567;BR;06/02/2026
CNPJ34___;CLIENTE196;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,33714413;237921,5;Z1234567;BR;06/02/2026
CNPJ44___;CLIENTE195;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,05788383;414463,81;Z1234567;BR;06/02/2026
CNPJ22___;CLIENTE21;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,21608336;102406,58;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE35;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,91778645;410926,63;Z1234567;BR;06/02/2026
CNPJ13___;CLIENTE18;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,90995928;288718,71;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE182;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,87397469;2835,91;Z1234567;BR;06/02/2026
CNPJ10___;CLIENTE66;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,87266669;157610,92;Z1234567;BR;06/02/2026
CNPJ42___;CLIENTE140;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,09815876;101017,54;Z1234567;BR;06/02/2026
CNPJ15___;CLIENTE9;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,99627961;316234,38;Z1234567;BR;06/02/2026
CNPJ21___;CLIENTE173;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,53224763;112666,56;Z1234567;BR;06/02/2026
CNPJ31___;CLIENTE153;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,1844832;354995,4;Z1234567;BR;06/02/2026
CNPJ46___;CLIENTE56;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,37879618;368603,81;Z1234567;BR;06/02/2026
CNPJ19___;CLIENTE19;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,05861513;173146,1;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE126;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,99220956;45580,99;Z1234567;BR;06/02/2026
CNPJ22___;CLIENTE156;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,27117011;467007,21;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE157;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,66638741;75057,58;Z1234567;BR;06/02/2026
CNPJ17___;CLIENTE152;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,34561017;153034,61;Z1234567;BR;06/02/2026
CNPJ18___;CLIENTE87;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,93966341;102068,56;Z1234567;BR;06/02/2026
CNPJ43___;CLIENTE58;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,73826191;240237,01;Z1234567;BR;06/02/2026
CNPJ23___;CLIENTE106;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,20201196;82862,11;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE188;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,63781862;89138,92;Z1234567;BR;06/02/2026
CNPJ13___;CLIENTE114;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,80491116;355218,8;Z1234567;BR;06/02/2026
CNPJ15___;CLIENTE139;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,37857779;47030,76;Z1234567;BR;06/02/2026
CNPJ18___;CLIENTE168;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,65693499;238986,12;Z1234567;BR;06/02/2026
CNPJ22___;CLIENTE131;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,92806438;211016,99;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE3;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,60215125;29162,49;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE127;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,29050144;103835,83;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE169;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,8449183;479280,85;Z1234567;BR;06/02/2026
CNPJ16___;CLIENTE60;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,15478179;407635,75;Z1234567;BR;06/02/2026
CNPJ2___;CLIENTE82;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,72534966;430696,87;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE43;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,0111654;136314,34;Z1234567;BR;06/02/2026
CNPJ38___;CLIENTE26;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,25132589;90114,29;Z1234567;BR;06/02/2026
CNPJ46___;CLIENTE109;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,2328165;397845,77;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE103;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,12833765;287827,77;Z1234567;BR;06/02/2026
CNPJ24___;CLIENTE11;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,71571725;404876,71;Z1234567;BR;06/02/2026
CNPJ36___;CLIENTE50;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,02938221;317487,92;Z1234567;BR;06/02/2026
CNPJ39___;CLIENTE160;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,54263626;317163,41;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE56;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,38017021;168918,83;Z1234567;BR;06/02/2026
CNPJ1___;CLIENTE34;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,73501401;210967,06;Z1234567;BR;06/02/2026
CNPJ47___;CLIENTE26;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,75121972;485904,02;Z1234567;BR;06/02/2026
CNPJ22___;CLIENTE83;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,07146381;321639,58;Z1234567;BR;06/02/2026
CNPJ28___;CLIENTE127;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,42232631;466486,46;Z1234567;BR;06/02/2026
CNPJ17___;CLIENTE147;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,7151606;251248,92;Z1234567;BR;06/02/2026
CNPJ8___;CLIENTE41;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,39032436;89984,65;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE179;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,11291261;133269,26;Z1234567;BR;06/02/2026
CNPJ18___;CLIENTE151;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,8161716;93443,23;Z1234567;BR;06/02/2026
CNPJ17___;CLIENTE6;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,12425859;76630,44;Z1234567;BR;06/02/2026
CNPJ37___;CLIENTE153;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,96760649;95404,18;Z1234567;BR;06/02/2026
CNPJ15___;CLIENTE47;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,49534714;54221,92;Z1234567;BR;06/02/2026
CNPJ12___;CLIENTE179;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,19199009;327045,72;Z1234567;BR;06/02/2026
CNPJ26___;CLIENTE70;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,93569516;466262,49;Z1234567;BR;06/02/2026
CNPJ12___;CLIENTE3;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,99057634;220360,65;Z1234567;BR;06/02/2026
CNPJ36___;CLIENTE11;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,43153492;208771,55;Z1234567;BR;06/02/2026
CNPJ49___;CLIENTE169;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,38331988;249469,54;Z1234567;BR;06/02/2026
CNPJ31___;CLIENTE152;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,88701548;113837,2;Z1234567;BR;06/02/2026
CNPJ41___;CLIENTE125;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,63904818;489807,76;Z1234567;BR;06/02/2026
CNPJ37___;CLIENTE59;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,19025846;357279,16;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE101;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,58673797;53917,98;Z1234567;BR;06/02/2026
CNPJ45___;CLIENTE1;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,26374918;137125,29;Z1234567;BR;06/02/2026
CNPJ7___;CLIENTE147;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,94692373;75120,67;Z1234567;BR;06/02/2026
CNPJ49___;CLIENTE144;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,42004127;97624,51;Z1234567;BR;06/02/2026
CNPJ31___;CLIENTE11;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,15755363;472612,51;Z1234567;BR;06/02/2026
CNPJ34___;CLIENTE117;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,88359903;134670,36;Z1234567;BR;06/02/2026
CNPJ24___;CLIENTE72;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,41313546;323079,51;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE97;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,69816708;281103,91;Z1234567;BR;06/02/2026
CNPJ21___;CLIENTE138;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,02738522;160771,65;Z1234567;BR;06/02/2026
CNPJ36___;CLIENTE99;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,97706387;291122,44;Z1234567;BR;06/02/2026
CNPJ43___;CLIENTE100;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,32470466;341465,89;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE34;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,26737376;470736,43;Z1234567;BR;06/02/2026
CNPJ36___;CLIENTE38;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,05947474;182986,52;Z1234567;BR;06/02/2026
CNPJ18___;CLIENTE147;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,96288424;350433,04;Z1234567;BR;06/02/2026
CNPJ45___;CLIENTE19;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,14308137;358240,07;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE69;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,90869346;398251,48;Z1234567;BR;06/02/2026
CNPJ39___;CLIENTE170;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,82739655;260510,13;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE200;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,27412786;323806,74;Z1234567;BR;06/02/2026
CNPJ4___;CLIENTE118;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,97028753;25776,47;Z1234567;BR;06/02/2026
CNPJ36___;CLIENTE84;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,3437441;482137,58;Z1234567;BR;06/02/2026
CNPJ24___;CLIENTE35;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,71433031;33029,11;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE150;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,03174784;191474,28;Z1234567;BR;06/02/2026
CNPJ14___;CLIENTE64;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,54083255;193700,5;Z1234567;BR;06/02/2026
CNPJ26___;CLIENTE195;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,28954367;395538,69;Z1234567;BR;06/02/2026
CNPJ11___;CLIENTE161;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,83803456;395413,3;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE143;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,64741873;149104,41;Z1234567;BR;06/02/2026
CNPJ14___;CLIENTE173;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,50195458;435247,89;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE120;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,16562536;7629,57;Z1234567;BR;06/02/2026
CNPJ21___;CLIENTE169;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,80161927;271805,63;Z1234567;BR;06/02/2026
CNPJ2___;CLIENTE145;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,71168173;223255,87;Z1234567;BR;06/02/2026
CNPJ12___;CLIENTE66;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,44817262;330432,73;Z1234567;BR;06/02/2026
CNPJ45___;CLIENTE81;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,24120088;430254,69;Z1234567;BR;06/02/2026
CNPJ1___;CLIENTE42;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,51694756;409040,31;Z1234567;BR;06/02/2026
CNPJ50___;CLIENTE192;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,32880339;14171,71;Z1234567;BR;06/02/2026
CNPJ35___;CLIENTE129;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,6915931;87840,79;Z1234567;BR;06/02/2026
CNPJ28___;CLIENTE40;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,1446171;247531,62;Z1234567;BR;06/02/2026
CNPJ5___;CLIENTE116;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,75535659;265827,37;Z1234567;BR;06/02/2026
CNPJ35___;CLIENTE33;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,06803869;468205,8;Z1234567;BR;06/02/2026
CNPJ17___;CLIENTE11;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,41306698;426086,92;Z1234567;BR;06/02/2026
CNPJ46___;CLIENTE60;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,5303332;8063,12;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE92;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,16491689;274194,44;Z1234567;BR;06/02/2026
CNPJ42___;CLIENTE194;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,64519242;230501,79;Z1234567;BR;06/02/2026
CNPJ39___;CLIENTE48;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,30024375;31518,4;Z1234567;BR;06/02/2026
CNPJ15___;CLIENTE132;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,50116362;124811,71;Z1234567;BR;06/02/2026
CNPJ12___;CLIENTE13;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,51153159;384473,44;Z1234567;BR;06/02/2026
CNPJ28___;CLIENTE180;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,38366792;70434,36;Z1234567;BR;06/02/2026
CNPJ23___;CLIENTE121;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,68755697;22096,07;Z1234567;BR;06/02/2026
CNPJ23___;CLIENTE160;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,40954302;274574,4;Z1234567;BR;06/02/2026
CNPJ41___;CLIENTE24;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,13236775;131937,87;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE21;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,01530818;471264,98;Z1234567;BR;06/02/2026
CNPJ29___;CLIENTE89;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,55120242;105574,89;Z1234567;BR;06/02/2026
CNPJ47___;CLIENTE78;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,55381;443058,73;Z1234567;BR;06/02/2026
CNPJ37___;CLIENTE15;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,77455106;217199,39;Z1234567;BR;06/02/2026
CNPJ31___;CLIENTE45;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,86729384;72577,84;Z1234567;BR;06/02/2026
CNPJ45___;CLIENTE38;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,9777303;438076,76;Z1234567;BR;06/02/2026
CNPJ44___;CLIENTE63;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,98134764;39796,66;Z1234567;BR;06/02/2026
CNPJ23___;CLIENTE184;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,91779614;157366,35;Z1234567;BR;06/02/2026
CNPJ37___;CLIENTE9;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,48311771;117551,53;Z1234567;BR;06/02/2026
CNPJ2___;CLIENTE54;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,13882251;279890,26;Z1234567;BR;06/02/2026
CNPJ4___;CLIENTE157;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,93135653;446937,84;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE128;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,41659709;319640,14;Z1234567;BR;06/02/2026
CNPJ22___;CLIENTE93;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,96416819;195092,64;Z1234567;BR;06/02/2026
CNPJ38___;CLIENTE177;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,37169408;76314,25;Z1234567;BR;06/02/2026
CNPJ12___;CLIENTE29;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,26153476;231898,73;Z1234567;BR;06/02/2026
CNPJ30___;CLIENTE30;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,83420096;198628,14;Z1234567;BR;06/02/2026
CNPJ19___;CLIENTE74;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,4726243;347695,82;Z1234567;BR;06/02/2026
CNPJ9___;CLIENTE165;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,20436419;490797,75;Z1234567;BR;06/02/2026
CNPJ45___;CLIENTE52;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,25471207;282982,93;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE3;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,31289078;435684,62;Z1234567;BR;06/02/2026
CNPJ8___;CLIENTE21;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,72065669;32489,24;Z1234567;BR;06/02/2026
CNPJ42___;CLIENTE169;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,89587445;233451,76;Z1234567;BR;06/02/2026
CNPJ47___;CLIENTE197;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,51380903;461658,89;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE4;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,38962873;68692,87;Z1234567;BR;06/02/2026
CNPJ28___;CLIENTE193;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,94311281;291528,59;Z1234567;BR;06/02/2026
CNPJ39___;CLIENTE67;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,98420544;357055,88;Z1234567;BR;06/02/2026
CNPJ20___;CLIENTE112;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,44147895;45704,31;Z1234567;BR;06/02/2026
CNPJ20___;CLIENTE13;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,28935354;38174,95;Z1234567;BR;06/02/2026
CNPJ6___;CLIENTE193;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,85154859;465326,54;Z1234567;BR;06/02/2026
CNPJ46___;CLIENTE67;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,97146769;119460,86;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE41;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,36179739;306544,11;Z1234567;BR;06/02/2026
CNPJ17___;CLIENTE83;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,1308889;344596,59;Z1234567;BR;06/02/2026
CNPJ43___;CLIENTE167;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,00558115;126233,02;Z1234567;BR;06/02/2026
CNPJ24___;CLIENTE171;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,54829508;272516,92;Z1234567;BR;06/02/2026
CNPJ35___;CLIENTE150;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,43083624;315702,37;Z1234567;BR;06/02/2026
CNPJ13___;CLIENTE19;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,10603729;366328,3;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE115;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,28557869;363330,09;Z1234567;BR;06/02/2026
CNPJ28___;CLIENTE21;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,54995403;380393,95;Z1234567;BR;06/02/2026
CNPJ32___;CLIENTE198;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,44932908;108889,13;Z1234567;BR;06/02/2026
CNPJ4___;CLIENTE158;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,66270292;328129,23;Z1234567;BR;06/02/2026
CNPJ33___;CLIENTE156;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,53366167;208216,23;Z1234567;BR;06/02/2026
CNPJ22___;CLIENTE45;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,32847713;140458,52;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE191;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,75316943;164813,94;Z1234567;BR;06/02/2026
CNPJ25___;CLIENTE185;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,58535861;311500,79;Z1234567;BR;06/02/2026
CNPJ20___;CLIENTE114;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,68930661;437806,11;Z1234567;BR;06/02/2026
CNPJ40___;CLIENTE162;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,94251092;438563,84;Z1234567;BR;06/02/2026
CNPJ48___;CLIENTE83;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,25067149;211723,68;Z1234567;BR;06/02/2026
CNPJ12___;CLIENTE169;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,55862625;134379,76;Z1234567;BR;06/02/2026
CNPJ27___;CLIENTE108;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,23073535;440952,58;Z1234567;BR;06/02/2026
CNPJ41___;CLIENTE36;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,75600817;122051,68;Z1234567;BR;06/02/2026
CNPJ38___;CLIENTE74;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,78126327;256428,26;Z1234567;BR;06/02/2026
CNPJ39___;CLIENTE14;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,55034598;410522,4;Z1234567;BR;06/02/2026
CNPJ37___;CLIENTE134;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,45702663;491996,0;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE199;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,42708432;263815,59;Z1234567;BR;06/02/2026
CNPJ3___;CLIENTE119;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,2919908;48401,69;Z1234567;BR;06/02/2026
