empresaCNPJ;clienteId;tipoCliente;ticker;tickerID;DLT;DLTID;quantidade;valor;psavCustodiante;psavCustodiantePais;dataBase
CNPJ2___;CLIENTE68;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,66728921;229747,42;Z1234567;BR;04/02/2026
CNPJ2___;CLIENTE9;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,5129336;75875,51;Z1234567;BR;04/02/2026
CNPJ49___;CLIENTE42;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,13472639;362119,48;Z1234567;BR;04/02/2026
CNPJ32___;CLIENTE99;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,52907008;266598,62;Z1234567;BR;04/02/2026
CNPJ35___;CLIENTE185;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,29255551;176222,3;Z1234567;BR;04/02/2026
CNPJ47___;CLIENTE139;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,5433285;327631,23;Z1234567;BR;04/02/2026
CNPJ22___;CLIENTE162;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,87295823;132906,71;Z1234567;BR;04/02/2026
CNPJ16___;CLIENTE92;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,19186983;54949,76;Z1234567;BR;04/02/2026
CNPJ8___;CLIENTE113;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,58587465;10275,12;Z1234567;BR;04/02/2026
CNPJ37___;CLIENTE96;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,45139106;284925,06;Z1234567;BR;04/02/2026
CNPJ49___;CLIENTE152;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,01769554;146487,15;Z1234567;BR;04/02/2026
CNPJ21___;CLIENTE92;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,8874758;176201,69;Z1234567;BR;04/02/2026
CNPJ5___;CLIENTE21;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,89612226;403028,83;Z1234567;BR;04/02/2026
CNPJ32___;CLIENTE39;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,23361423;473098,17;Z1234567;BR;04/02/2026
CNPJ23___;CLIENTE39;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,05466075;407560,26;Z1234567;BR;04/02/2026
CNPJ25___;CLIENTE145;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,45781523;229547,23;Z1234567;BR;04/02/2026
CNPJ6___;CLIENTE61;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,49089433;78301,67;Z1234567;BR;04/02/2026
CNPJ35___;CLIENTE180;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,85380897;343769,35;Z1234567;BR;04/02/2026
CNPJ20___;CLIENTE110;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,35005459;476525,96;Z1234567;BR;04/02/2026
CNPJ10___;CLIENTE173;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,29115774;498769,3;Z1234567;BR;04/02/2026
CNPJ42___;CLIENTE48;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,3918624;359775,5;Z1234567;BR;04/02/2026
CNPJ22___;CLIENTE187;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,99047525;198024,24;Z1234567;BR;04/02/2026
CNPJ32___;CLIENTE35;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,55748709;366399,64;Z1234567;BR;04/02/2026
CNPJ44___;CLIENTE196;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,43451747;447019,79;Z1234567;BR;04/02/2026
CNPJ6___;CLIENTE29;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,68037022;300162,43;Z1234567;BR;04/02/2026
CNPJ9___;CLIENTE81;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,81454706;67591,28;Z1234567;BR;04/02/2026
CNPJ27___;CLIENTE77;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,40169169;312294,39;Z1234567;BR;04/02/2026
CNPJ17___;CLIENTE180;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,41064534;27896,13;Z1234567;BR;04/02/2026
CNPJ33___;CLIENTE171;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,62181515;478107,48;Z1234567;BR;04/02/2026
CNPJ1___;CLIENTE84;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,04227566;386658,46;Z1234567;BR;04/02/2026
CNPJ35___;CLIENTE167;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,4929142;467500,79;Z1234567;BR;04/02/2026
CNPJ35___;CLIENTE34;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,87866787;431064,09;Z1234567;BR;04/02/2026
CNPJ50___;CLIENTE75;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,43938108;69086,77;Z1234567;BR;04/02/2026
CNPJ39___;CLIENTE118;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,62677134;413878,53;Z1234567;BR;04/02/2026
CNPJ16___;CLIENTE170;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,10187016;146160,85;Z1234567;BR;04/02/2026
CNPJ38___;CLIENTE12;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,42131359;34688,13;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE173;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,17004719;217286,58;Z1234567;BR;04/02/2026
CNPJ7___;CLIENTE194;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,4157294;162996,28;Z1234567;BR;04/02/2026
CNPJ7___;CLIENTE192;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,96359366;339446,39;Z1234567;BR;04/02/2026
CNPJ41___;CLIENTE122;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,31940216;287832,91;Z1234567;BR;04/02/2026
CNPJ42___;CLIENTE170;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,86932442;392968,11;Z1234567;BR;04/02/2026
CNPJ12___;CLIENTE130;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,11790307;169299,23;Z1234567;BR;04/02/2026
CNPJ12___;CLIENTE44;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,29145705;462673,03;Z1234567;BR;04/02/2026
CNPJ29___;CLIENTE151;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,43139477;54105,66;Z1234567;BR;04/02/2026
CNPJ49___;CLIENTE24;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,06383382;149687,13;Z1234567;BR;04/02/2026
CNPJ34___;CLIENTE134;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,25462627;163770,64;Z1234567;BR;04/02/2026
CNPJ2___;CLIENTE22;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,82407841;286488,45;Z1234567;BR;04/02/2026
CNPJ34___;CLIENTE23;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,83428319;311273,83;Z1234567;BR;04/02/2026
CNPJ3___;CLIENTE126;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,91290309;404876,65;Z1234567;BR;04/02/2026
CNPJ47___;CLIENTE171;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,15067859;308195,72;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE22;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,83985816;112348,39;Z1234567;BR;04/02/2026
CNPJ39___;CLIENTE135;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,83191595;242059,11;Z1234567;BR;04/02/2026
CNPJ2___;CLIENTE178;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,5973629;90565,18;Z1234567;BR;04/02/2026
CNPJ33___;CLIENTE184;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,91194107;59375,24;Z1234567;BR;04/02/2026
CNPJ37___;CLIENTE192;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,12402875;77986,64;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE190;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,07408341;362129,24;Z1234567;BR;04/02/2026
CNPJ10___;CLIENTE102;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,57493711;211797,89;Z1234567;BR;04/02/2026
CNPJ3___;CLIENTE61;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,05414185;200166,76;Z1234567;BR;04/02/2026
CNPJ41___;CLIENTE11;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,34252501;459498,83;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE163;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,0582266;199653,35;Z1234567;BR;04/02/2026
CNPJ42___;CLIENTE21;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,96645313;97533,36;Z1234567;BR;04/02/2026
CNPJ41___;CLIENTE197;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,14837896;300703,55;Z1234567;BR;04/02/2026
CNPJ49___;CLIENTE163;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,96631235;152676,4;Z1234567;BR;04/02/2026
CNPJ14___;CLIENTE177;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,55734535;34117,46;Z1234567;BR;04/02/2026
CNPJ48___;CLIENTE172;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,56767443;449750,05;Z1234567;BR;04/02/2026
CNPJ38___;CLIENTE133;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,64781754;184876,11;Z1234567;BR;04/02/2026
CNPJ37___;CLIENTE192;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,71567552;92989,15;Z1234567;BR;04/02/2026
CNPJ49___;CLIENTE27;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,77357247;458179,29;Z1234567;BR;04/02/2026
CNPJ30___;CLIENTE88;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,28899033;499890,99;Z1234567;BR;04/02/2026
CNPJ38___;CLIENTE170;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,91473064;61075,0;Z1234567;BR;04/02/2026
CNPJ22___;CLIENTE156;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,81103725;89008,61;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE6;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,26945941;485065,21;Z1234567;BR;04/02/2026
CNPJ2___;CLIENTE101;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,94099504;486893,96;Z1234567;BR;04/02/2026
CNPJ41___;CLIENTE69;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,39870273;400904,73;Z1234567;BR;04/02/2026
CNPJ44___;CLIENTE124;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,32345122;131949,01;Z1234567;BR;04/02/2026
CNPJ14___;CLIENTE116;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,1223117;336003,4;Z1234567;BR;04/02/2026
CNPJ5___;CLIENTE134;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,77559646;448437,42;Z1234567;BR;04/02/2026
CNPJ37___;CLIENTE193;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,15497855;427688,65;Z1234567;BR;04/02/2026
CNPJ24___;CLIENTE26;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,66293876;453147,21;Z1234567;BR;04/02/2026
CNPJ3___;CLIENTE14;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,6760889;7948,33;Z1234567;BR;04/02/2026
CNPJ16___;CLIENTE163;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,50309635;89008,14;Z1234567;BR;04/02/2026
CNPJ22___;CLIENTE117;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,64691132;384796,27;Z1234567;BR;04/02/2026
CNPJ30___;CLIENTE106;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,91308973;291439,08;Z1234567;BR;04/02/2026
CNPJ1___;CLIENTE93;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,48046779;44173,02;Z1234567;BR;04/02/2026
CNPJ42___;CLIENTE31;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,59904259;477771,6;Z1234567;BR;04/02/2026
CNPJ24___;CLIENTE105;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,70841005;302863,78;Z1234567;BR;04/02/2026
CNPJ20___;CLIENTE104;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,67018058;466766,7;Z1234567;BR;04/02/2026
CNPJ29___;CLIENTE108;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,40531848;29405,46;Z1234567;BR;04/02/2026
CNPJ45___;CLIENTE128;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,81537496;47397,88;Z1234567;BR;04/02/2026
CNPJ25___;CLIENTE94;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,8274691;408571,21;Z1234567;BR;04/02/2026
CNPJ2___;CLIENTE172;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,18143199;92639,32;Z1234567;BR;04/02/2026
CNPJ45___;CLIENTE122;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,90159375;214958,77;Z1234567;BR;04/02/2026
CNPJ32___;CLIENTE117;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,83160138;492500,14;Z1234567;BR;04/02/2026
CNPJ20___;CLIENTE140;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,76883782;73872,35;Z1234567;BR;04/02/2026
CNPJ30___;CLIENTE13;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,10317045;343182,92;Z1234567;BR;04/02/2026
CNPJ44___;CLIENTE69;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,36839743;227433,6;Z1234567;BR;04/02/2026
CNPJ30___;CLIENTE131;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,62554496;106951,81;Z1234567;BR;04/02/2026
CNPJ40___;CLIENTE63;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,38609908;395962,62;Z1234567;BR;04/02/2026
CNPJ15___;CLIENTE93;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,68710147;335090,75;Z1234567;BR;04/02/2026
CNPJ39___;CLIENTE86;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,32365143;135608,37;Z1234567;BR;04/02/2026
CNPJ7___;CLIENTE166;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,78032607;176893,55;Z1234567;BR;04/02/2026
CNPJ38___;CLIENTE183;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,57314604;123128,59;Z1234567;BR;04/02/2026
CNPJ33___;CLIENTE176;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,04703506;119783,84;Z1234567;BR;04/02/2026
CNPJ8___;CLIENTE68;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,35956709;229493,98;Z1234567;BR;04/02/2026
CNPJ22___;CLIENTE91;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,61030133;379886,21;Z1234567;BR;04/02/2026
CNPJ42___;CLIENTE189;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,81701665;466761,58;Z1234567;BR;04/02/2026
CNPJ5___;CLIENTE30;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,38968228;159164,79;Z1234567;BR;04/02/2026
CNPJ19___;CLIENTE187;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,568079;435759,88;Z1234567;BR;04/02/2026
CNPJ40___;CLIENTE178;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,73080833;386833,05;Z1234567;BR;04/02/2026
CNPJ48___;CLIENTE128;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,04335545;453638,04;Z1234567;BR;04/02/2026
CNPJ29___;CLIENTE20;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,10262045;34353,2;Z1234567;BR;04/02/2026
CNPJ23___;CLIENTE71;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,1353501;6020,78;Z1234567;BR;04/02/2026
CNPJ13___;CLIENTE108;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,30443519;439829,69;Z1234567;BR;04/02/2026
CNPJ38___;CLIENTE118;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,44813982;258133,19;Z1234567;BR;04/02/2026
CNPJ26___;CLIENTE85;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,01489737;147590,62;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE169;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,86165422;296234,5;Z1234567;BR;04/02/2026
CNPJ9___;CLIENTE192;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,05364531;340440,56;Z1234567;BR;04/02/2026
CNPJ23___;CLIENTE136;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,27737015;470593,89;Z1234567;BR;04/02/2026
CNPJ49___;CLIENTE133;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,53102759;8117,19;Z1234567;BR;04/02/2026
CNPJ10___;CLIENTE98;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,64077448;452587,42;Z1234567;BR;04/02/2026
CNPJ26___;CLIENTE158;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,59184301;430050,27;Z1234567;BR;04/02/2026
CNPJ50___;CLIENTE96;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,24343862;309478,96;Z1234567;BR;04/02/2026
CNPJ42___;CLIENTE39;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,45640654;56978,87;Z1234567;BR;04/02/2026
CNPJ46___;CLIENTE34;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,02793452;226179,13;Z1234567;BR;04/02/2026
CNPJ4___;CLIENTE45;2;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,43477199;109582,57;Z1234567;BR;04/02/2026
CNPJ43___;CLIENTE174;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,08605551;45437,59;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE172;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,51850853;113702,94;Z1234567;BR;04/02/2026
CNPJ1___;CLIENTE29;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,31292258;209439,04;Z1234567;BR;04/02/2026
CNPJ16___;CLIENTE135;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,41667079;163773,04;Z1234567;BR;04/02/2026
CNPJ21___;CLIENTE42;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,56348434;73757,65;Z1234567;BR;04/02/2026
CNPJ44___;CLIENTE192;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,99461523;383736,63;Z1234567;BR;04/02/2026
CNPJ20___;CLIENTE102;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,38854263;394561,94;Z1234567;BR;04/02/2026
CNPJ26___;CLIENTE23;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,65687269;465919,21;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE25;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,65766106;82315,79;Z1234567;BR;04/02/2026
CNPJ36___;CLIENTE89;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,65800696;421786,2;Z1234567;BR;04/02/2026
CNPJ29___;CLIENTE127;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,68278214;458681,45;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE138;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,54343927;214483,03;Z1234567;BR;04/02/2026
CNPJ20___;CLIENTE117;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,2787802;361960,27;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE165;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,30615358;412507,01;Z1234567;BR;04/02/2026
CNPJ41___;CLIENTE152;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,93570142;105130,53;Z1234567;BR;04/02/2026
CNPJ15___;CLIENTE70;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,10778032;54939,2;Z1234567;BR;04/02/2026
CNPJ19___;CLIENTE148;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,33985941;174710,04;Z1234567;BR;04/02/2026
CNPJ16___;CLIENTE184;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,46303785;163078,49;Z1234567;BR;04/02/2026
CNPJ25___;CLIENTE54;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,42249465;112819,69;Z1234567;BR;04/02/2026
CNPJ38___;CLIENTE197;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,18448825;171382,33;Z1234567;BR;04/02/2026
CNPJ41___;CLIENTE186;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,94218982;36000,01;Z1234567;BR;04/02/2026
CNPJ20___;CLIENTE177;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,85120604;448446,36;Z1234567;BR;04/02/2026
CNPJ28___;CLIENTE165;1;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,77178748;66880,94;Z1234567;BR;04/02/2026
CNPJ7___;CLIENTE148;1;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,35874189;28919,29;Z1234567;BR;04/02/2026
CNPJ28___;CLIENTE4;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;7,64617305;265790,35;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE187;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,86723754;170583,43;Z1234567;BR;04/02/2026
CNPJ35___;CLIENTE5;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,88418002;213754,95;Z1234567;BR;04/02/2026
CNPJ1___;CLIENTE169;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,34288945;9399,67;Z1234567;BR;04/02/2026
CNPJ17___;CLIENTE47;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,05801058;452516,84;Z1234567;BR;04/02/2026
CNPJ28___;CLIENTE36;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;4,04217471;131450,26;Z1234567;BR;04/02/2026
CNPJ39___;CLIENTE141;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,30825066;131705,62;Z1234567;BR;04/02/2026
CNPJ17___;CLIENTE155;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,68054735;333293,69;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE127;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,51641803;347865,19;Z1234567;BR;04/02/2026
CNPJ18___;CLIENTE104;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,05357341;46505,8;Z1234567;BR;04/02/2026
CNPJ48___;CLIENTE106;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,340791;318099,92;Z1234567;BR;04/02/2026
CNPJ32___;CLIENTE37;1;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,56364158;22440,95;Z1234567;BR;04/02/2026
CNPJ26___;CLIENTE156;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,8357275;311370,95;Z1234567;BR;04/02/2026
CNPJ27___;CLIENTE110;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,08893154;397516,37;Z1234567;BR;04/02/2026
CNPJ11___;CLIENTE169;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,70308201;287916,37;Z1234567;BR;04/02/2026
CNPJ13___;CLIENTE63;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,14786095;236699,17;Z1234567;BR;04/02/2026
CNPJ22___;CLIENTE181;1;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,02052154;286795,27;Z1234567;BR;04/02/2026
CNPJ9___;CLIENTE103;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;6,21282008;197947,71;Z1234567;BR;04/02/2026
CNPJ45___;CLIENTE30;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,26485871;88207,13;Z1234567;BR;04/02/2026
CNPJ21___;CLIENTE121;1;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;2,99482122;159999,37;Z1234567;BR;04/02/2026
CNPJ26___;CLIENTE188;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;9,36881259;152147,09;Z1234567;BR;04/02/2026
CNPJ32___;CLIENTE137;2;ADA;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,91743612;436134,51;Z1234567;BR;04/02/2026
CNPJ2___;CLIENTE76;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;8,40713445;24781,91;Z1234567;BR;04/02/2026
CNPJ12___;CLIENTE101;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,59520592;268213,91;Z1234567;BR;04/02/2026
CNPJ36___;CLIENTE199;2;SOL;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;5,53365466;476724,57;Z1234567;BR;04/02/2026
CNPJ8___;CLIENTE150;1;XRP;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;1,31551759;459349,79;Z1234567;BR;04/02/2026
CNPJ45___;CLIENTE187;2;USDT;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,31672293;85544,64;Z1234567;BR;04/02/2026
CNPJ43___;CLIENTE199;2;BTC;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;3,15932651;428824,54;Z1234567;BR;04/02/2026
CNPJ8___;CLIENTE100;2;ETH;tickerID_exemplo;DLT_exemplo;DLTID_exemplo;0,03313349;127458,94;Z1234567;BR;04/02/2026
